timestamp,latency_ms,throughput_mbps,packet_loss_pct,jitter_ms,connections,is_anomaly,anomaly_type
2026-05-06 10:47:53.165975,380.27,244.98,9.64,14.98,109,True,none
2026-05-06 10:47:58.165975,13.82,609.69,0.03,1.26,110,False,none
2026-05-06 10:48:03.165975,14.29,603.87,0.02,1.75,111,False,none
2026-05-06 10:48:08.165975,14.59,637.83,0.02,1.01,114,False,none
2026-05-06 10:48:13.165975,14.8,644.45,0.01,1.74,103,False,none
2026-05-06 10:48:18.165975,13.79,599.38,0.01,1.48,107,False,none
2026-05-06 10:48:23.165975,12.88,618.24,0.03,1.47,111,False,none
2026-05-06 10:48:28.165975,14.88,623.42,0.02,1.16,110,False,none
2026-05-06 10:48:33.165975,14.6,624.09,0.01,1.17,106,False,none
2026-05-06 10:48:38.165975,13.4,600.08,0.03,1.27,108,False,none
2026-05-06 10:48:43.165975,13.44,600.56,0.02,1.56,104,False,none
2026-05-06 10:48:48.165975,15.42,590.24,0.02,1.88,113,False,none
2026-05-06 10:48:53.165975,15.02,592.0,0.01,1.25,111,False,none
2026-05-06 10:48:58.165975,14.09,609.64,0.02,1.67,105,False,none
2026-05-06 10:49:03.165975,14.44,617.57,0.02,1.26,109,False,none
2026-05-06 10:49:08.165975,14.45,598.05,0.02,1.1,104,False,none
2026-05-06 10:49:13.165975,13.76,606.1,0.01,1.75,111,False,none
2026-05-06 10:49:18.165975,13.45,623.55,0.02,1.52,108,False,none
2026-05-06 10:49:23.165975,14.3,592.91,0.01,1.36,111,False,none
2026-05-06 10:49:28.165975,15.37,616.06,0.02,1.33,109,False,none
2026-05-06 10:49:33.165975,14.56,614.55,0.02,0.96,111,False,none
2026-05-06 10:49:38.165975,14.26,624.5,0.02,1.15,107,False,none
2026-05-06 10:49:43.165975,13.02,633.28,0.02,1.15,104,False,none
2026-05-06 10:49:48.165975,14.34,609.87,0.02,0.74,111,False,none
2026-05-06 10:49:53.165975,13.78,595.62,0.03,1.79,111,False,none
2026-05-06 10:49:58.165975,14.15,592.17,0.03,1.77,109,False,none
2026-05-06 10:50:03.165975,12.34,602.78,0.02,1.23,111,False,none
2026-05-06 10:50:08.165975,13.72,600.7,0.02,1.2,107,False,none
2026-05-06 10:50:13.165975,13.83,630.92,0.01,1.23,111,False,none
2026-05-06 10:50:18.165975,14.34,611.27,0.02,1.19,106,False,none
2026-05-06 10:50:23.165975,14.72,617.68,0.02,1.96,110,False,none
2026-05-06 10:50:28.165975,13.72,627.37,0.03,1.36,103,False,none
2026-05-06 10:50:33.165975,13.38,616.49,0.02,1.48,106,False,none
2026-05-06 10:50:38.165975,14.71,633.13,0.02,1.66,108,False,none
2026-05-06 10:50:43.165975,15.15,602.36,0.02,1.83,105,False,none
2026-05-06 10:50:48.165975,15.36,622.12,0.01,1.45,108,False,none
2026-05-06 10:50:53.165975,15.37,599.55,0.02,1.49,110,False,none
2026-05-06 10:50:58.165975,13.62,594.63,0.02,1.71,110,False,none
2026-05-06 10:51:03.165975,13.83,589.98,0.02,1.47,110,False,none
2026-05-06 10:51:08.165975,14.22,607.1,0.02,1.7,108,False,none
2026-05-06 10:51:13.165975,15.23,608.19,0.0,1.51,112,False,none
2026-05-06 10:51:18.165975,15.64,613.25,0.01,1.42,110,False,none
2026-05-06 10:51:23.165975,14.31,594.22,0.02,1.13,109,False,none
2026-05-06 10:51:28.165975,14.99,622.41,0.02,1.89,107,False,none
2026-05-06 10:51:33.165975,14.64,597.1,0.02,1.84,107,False,none
2026-05-06 10:51:38.165975,14.47,592.38,0.02,0.74,108,False,none
2026-05-06 10:51:43.165975,13.66,632.89,0.02,1.22,109,False,none
2026-05-06 10:51:48.165975,13.79,582.7,0.02,1.7,108,False,none
2026-05-06 10:51:53.165975,15.07,638.06,0.01,1.97,104,False,none
2026-05-06 10:51:58.165975,14.22,612.59,0.03,1.51,114,False,none
2026-05-06 10:52:03.165975,15.21,615.74,0.02,1.81,109,False,none
2026-05-06 10:52:08.165975,15.21,585.41,0.02,1.44,111,False,none
2026-05-06 10:52:13.165975,13.51,606.58,0.02,0.91,113,False,none
2026-05-06 10:52:18.165975,12.7,609.48,0.02,1.5,113,False,none
2026-05-06 10:52:23.165975,13.93,618.32,0.02,0.94,107,False,none
2026-05-06 10:52:28.165975,16.11,614.99,0.01,1.32,107,False,none
2026-05-06 10:52:33.165975,14.26,620.25,0.03,1.68,108,False,none
2026-05-06 10:52:38.165975,13.38,609.14,0.01,1.21,109,False,none
2026-05-06 10:52:43.165975,14.67,592.59,0.02,1.3,109,False,none
2026-05-06 10:52:48.165975,14.74,623.67,0.01,1.45,104,False,none
2026-05-06 10:52:53.165975,14.48,619.51,0.02,1.68,109,False,none
2026-05-06 10:52:58.165975,16.7,609.53,0.02,1.7,106,False,none
2026-05-06 10:53:03.165975,15.07,611.52,0.01,1.35,106,False,none
2026-05-06 10:53:08.165975,22.13,576.05,0.3,3.0,109,True,none
2026-05-06 10:53:13.165975,30.13,545.95,0.5,4.5,114,True,none
2026-05-06 10:53:18.165975,38.13,515.85,0.7,6.0,111,True,none
2026-05-06 10:53:23.165975,46.13,485.75,0.9,7.5,109,True,none
2026-05-06 10:53:28.165975,54.13,455.64,1.1,9.0,107,True,link_degrade
2026-05-06 10:53:33.165975,112.0,121.11,32.5,1.72,107,True,link_degrade
2026-05-06 10:53:38.165975,112.0,121.09,35.94,2.04,110,True,link_degrade
2026-05-06 10:53:43.165975,112.0,121.07,29.25,2.21,106,True,link_degrade
2026-05-06 10:53:48.165975,112.0,121.05,32.28,1.4,103,True,link_degrade
2026-05-06 10:53:53.165975,112.0,121.03,40.4,0.97,105,True,link_degrade
2026-05-06 10:53:58.165975,112.0,121.01,34.64,1.16,106,True,link_degrade
2026-05-06 10:54:03.165975,112.0,120.99,36.12,1.81,108,True,link_degrade
2026-05-06 10:54:08.165975,112.0,120.97,38.39,1.23,109,True,link_degrade
2026-05-06 10:54:13.165975,112.0,120.95,31.85,1.15,107,True,link_degrade
2026-05-06 10:54:18.165975,112.0,120.93,29.76,1.23,114,True,link_degrade
2026-05-06 10:54:23.165975,112.0,120.91,32.13,1.86,113,True,link_degrade
2026-05-06 10:54:28.165975,112.0,120.89,32.33,1.69,103,True,link_degrade
2026-05-06 10:54:33.165975,112.0,120.87,33.23,1.19,103,True,none
2026-05-06 10:54:38.165975,15.4,589.82,0.02,1.33,109,False,none
2026-05-06 10:54:43.165975,14.66,615.57,0.02,1.38,112,False,none
2026-05-06 10:54:48.165975,15.13,608.63,0.01,1.46,103,False,none
2026-05-06 10:54:53.165975,22.14,573.92,0.3,3.0,106,True,none
2026-05-06 10:54:58.165975,30.14,543.82,0.5,4.5,106,True,none
2026-05-06 10:55:03.165975,38.14,513.72,0.7,6.0,108,True,none
2026-05-06 10:55:08.165975,46.14,483.62,0.9,7.5,103,True,none
2026-05-06 10:55:13.165975,54.14,453.52,1.1,9.0,105,True,buffer_overflow
2026-05-06 10:55:18.165975,321.32,241.37,7.11,16.04,106,True,buffer_overflow
2026-05-06 10:55:23.165975,326.79,241.33,12.37,22.66,107,True,buffer_overflow
2026-05-06 10:55:28.165975,375.91,241.29,9.73,16.52,107,True,buffer_overflow
2026-05-06 10:55:33.165975,299.15,241.24,6.05,17.36,111,True,buffer_overflow
2026-05-06 10:55:38.165975,344.43,241.2,6.3,18.79,109,True,buffer_overflow
2026-05-06 10:55:43.165975,333.74,241.16,5.32,11.24,105,True,buffer_overflow
2026-05-06 10:55:48.165975,355.92,241.12,9.27,16.36,108,True,buffer_overflow
2026-05-06 10:55:53.165975,358.13,241.08,7.0,15.68,109,True,buffer_overflow
2026-05-06 10:55:58.165975,312.29,241.04,11.08,12.74,107,True,buffer_overflow
2026-05-06 10:56:03.165975,375.37,241.0,10.05,11.81,106,True,buffer_overflow
2026-05-06 10:56:08.165975,349.31,240.96,7.31,12.51,105,True,buffer_overflow
2026-05-06 10:56:13.165975,384.79,240.92,9.8,7.42,107,True,buffer_overflow
2026-05-06 10:56:18.165975,335.78,240.88,9.42,7.53,105,True,buffer_overflow
2026-05-06 10:56:23.165975,343.79,240.84,7.44,13.7,109,True,buffer_overflow
2026-05-06 10:56:28.165975,364.13,240.8,9.37,11.8,108,True,buffer_overflow
2026-05-06 10:56:33.165975,389.39,240.76,9.26,13.43,111,True,buffer_overflow
2026-05-06 10:56:38.165975,347.86,240.72,7.87,12.46,107,True,none
2026-05-06 10:56:43.165975,13.69,594.55,0.02,1.29,107,False,none
2026-05-06 10:56:48.165975,14.43,624.53,0.02,1.54,104,False,none
2026-05-06 10:56:53.165975,14.8,610.15,0.01,1.25,103,False,none
2026-05-06 10:56:58.165975,13.23,584.4,0.02,1.47,104,False,none
2026-05-06 10:57:03.165975,14.27,606.26,0.02,2.23,111,False,none
2026-05-06 10:57:08.165975,12.67,605.84,0.03,1.59,106,False,none
2026-05-06 10:57:13.165975,13.49,601.17,0.03,1.39,108,False,none
2026-05-06 10:57:18.165975,13.13,610.42,0.02,1.25,105,False,none
2026-05-06 10:57:23.165975,14.99,614.68,0.02,1.69,108,False,none
2026-05-06 10:57:28.165975,14.21,596.55,0.02,1.14,111,False,none
2026-05-06 10:57:33.165975,12.82,606.17,0.03,1.34,104,False,none
2026-05-06 10:57:38.165975,14.05,568.73,0.03,1.28,108,False,none
2026-05-06 10:57:43.165975,14.06,618.64,0.02,1.36,109,False,none
2026-05-06 10:57:48.165975,14.23,600.73,0.02,1.73,104,False,none
2026-05-06 10:57:53.165975,14.98,617.13,0.01,1.38,108,False,none
2026-05-06 10:57:58.165975,13.23,600.06,0.01,1.42,109,False,none
2026-05-06 10:58:03.165975,13.54,609.5,0.02,1.56,108,False,none
2026-05-06 10:58:08.165975,13.24,600.66,0.02,1.3,104,False,none
2026-05-06 10:58:13.165975,14.79,594.44,0.03,2.23,105,False,none
2026-05-06 10:58:18.165975,15.01,617.4,0.02,1.41,113,False,none
2026-05-06 10:58:23.165975,14.03,602.83,0.02,1.4,108,False,none
2026-05-06 10:58:28.165975,14.51,579.24,0.01,1.92,106,False,none
2026-05-06 10:58:33.165975,14.06,597.72,0.03,1.4,107,False,none
2026-05-06 10:58:38.165975,14.35,602.26,0.02,1.4,111,False,none
2026-05-06 10:58:43.165975,14.03,603.69,0.02,1.83,104,False,none
2026-05-06 10:58:48.165975,22.15,569.17,0.3,3.0,108,True,none
2026-05-06 10:58:53.165975,30.15,539.07,0.5,4.5,107,True,none
2026-05-06 10:58:58.165975,38.15,508.97,0.7,6.0,105,True,none
2026-05-06 10:59:03.165975,46.15,478.87,0.9,7.5,105,True,none
2026-05-06 10:59:08.165975,54.15,448.77,1.1,9.0,105,True,buffer_overflow
2026-05-06 10:59:13.165975,320.13,239.47,6.85,16.45,102,True,buffer_overflow
2026-05-06 10:59:18.165975,364.12,239.43,5.34,14.9,106,True,buffer_overflow
2026-05-06 10:59:23.165975,344.09,239.39,7.68,16.55,107,True,buffer_overflow
2026-05-06 10:59:28.165975,334.03,239.35,4.52,6.74,103,True,buffer_overflow
2026-05-06 10:59:33.165975,369.34,239.31,7.36,15.14,105,True,buffer_overflow
2026-05-06 10:59:38.165975,274.7,239.27,6.39,15.53,105,True,buffer_overflow
2026-05-06 10:59:43.165975,322.37,239.23,8.88,15.25,106,True,buffer_overflow
2026-05-06 10:59:48.165975,309.15,239.19,3.6,16.94,108,True,buffer_overflow
2026-05-06 10:59:53.165975,413.53,239.15,7.5,19.98,104,True,buffer_overflow
2026-05-06 10:59:58.165975,367.55,239.11,5.85,12.62,105,True,buffer_overflow
2026-05-06 11:00:03.165975,360.81,239.06,9.59,17.05,111,True,buffer_overflow
2026-05-06 11:00:08.165975,396.54,239.02,8.71,6.32,105,True,buffer_overflow
2026-05-06 11:00:13.165975,388.48,238.98,6.21,25.49,110,True,buffer_overflow
2026-05-06 11:00:18.165975,352.26,238.94,9.22,24.0,108,True,none
2026-05-06 11:00:23.165975,13.54,628.08,0.02,1.59,102,False,none
2026-05-06 11:00:28.165975,15.4,610.35,0.02,1.26,110,False,none
2026-05-06 11:00:33.165975,13.87,590.72,0.02,1.71,110,False,none
2026-05-06 11:00:38.165975,14.76,585.12,0.01,1.83,106,False,none
2026-05-06 11:00:43.165975,14.57,591.87,0.01,1.85,106,False,none
2026-05-06 11:00:48.165975,13.88,591.29,0.02,1.37,104,False,none
2026-05-06 11:00:53.165975,14.62,623.85,0.02,1.53,104,False,none
2026-05-06 11:00:58.165975,14.15,613.77,0.03,1.79,101,False,none
2026-05-06 11:01:03.165975,14.0,584.59,0.01,1.33,103,False,none
2026-05-06 11:01:08.165975,14.97,612.87,0.02,1.72,105,False,none
2026-05-06 11:01:13.165975,14.11,608.49,0.02,1.75,107,False,none
2026-05-06 11:01:18.165975,14.96,603.9,0.02,1.69,107,False,none
2026-05-06 11:01:23.165975,13.78,634.96,0.02,1.73,114,False,none
2026-05-06 11:01:28.165975,14.66,586.54,0.03,1.76,104,False,none
2026-05-06 11:01:33.165975,13.67,596.09,0.02,1.28,104,False,none
2026-05-06 11:01:38.165975,14.25,591.0,0.02,1.95,104,False,none
2026-05-06 11:01:43.165975,13.11,601.79,0.02,1.82,109,False,none
2026-05-06 11:01:48.165975,14.25,600.27,0.02,1.27,110,False,none
2026-05-06 11:01:53.165975,14.99,594.24,0.02,1.52,107,False,none
2026-05-06 11:01:58.165975,14.79,590.69,0.02,1.59,105,False,none
2026-05-06 11:02:03.165975,13.66,583.25,0.01,1.44,109,False,none
2026-05-06 11:02:08.165975,14.39,589.9,0.02,1.52,108,False,none
2026-05-06 11:02:13.165975,15.82,592.17,0.02,1.99,107,False,none
2026-05-06 11:02:18.165975,14.01,602.73,0.01,1.42,113,False,none
2026-05-06 11:02:23.165975,14.7,576.67,0.01,1.74,103,False,none
2026-05-06 11:02:28.165975,22.16,564.75,0.3,3.0,105,True,none
2026-05-06 11:02:33.165975,30.16,534.65,0.5,4.5,104,True,none
2026-05-06 11:02:38.165975,38.16,504.55,0.7,6.0,102,True,none
2026-05-06 11:02:43.165975,46.16,474.44,0.9,7.5,107,True,none
2026-05-06 11:02:48.165975,54.16,444.34,1.1,9.0,111,True,ddos
2026-05-06 11:02:53.165975,467.86,42.73,18.15,1.4,2989,True,ddos
2026-05-06 11:02:58.165975,382.59,41.33,13.88,1.41,2997,True,ddos
2026-05-06 11:03:03.165975,525.91,36.83,14.74,1.05,3009,True,ddos
2026-05-06 11:03:08.165975,372.67,39.15,19.32,1.42,3046,True,ddos
2026-05-06 11:03:13.165975,459.0,42.93,13.41,1.78,2966,True,ddos
2026-05-06 11:03:18.165975,433.87,44.68,12.29,1.69,2996,True,ddos
2026-05-06 11:03:23.165975,469.49,27.99,18.59,1.3,2971,True,ddos
2026-05-06 11:03:28.165975,402.71,37.17,15.67,1.59,3031,True,ddos
2026-05-06 11:03:33.165975,418.83,34.16,18.04,2.11,2984,True,ddos
2026-05-06 11:03:38.165975,436.24,33.32,17.07,0.96,2986,True,none
2026-05-06 11:03:43.165975,13.0,609.38,0.03,1.97,105,False,none
2026-05-06 11:03:48.165975,14.61,584.63,0.0,1.4,103,False,none
2026-05-06 11:03:53.165975,13.77,607.11,0.02,1.76,104,False,none
2026-05-06 11:03:58.165975,13.75,570.26,0.02,1.74,108,False,none
2026-05-06 11:04:03.165975,13.84,581.19,0.03,1.25,109,False,none
2026-05-06 11:04:08.165975,13.77,585.96,0.03,1.46,106,False,none
2026-05-06 11:04:13.165975,14.85,587.0,0.02,1.5,104,False,none
2026-05-06 11:04:18.165975,13.65,599.77,0.01,1.52,102,False,none
2026-05-06 11:04:23.165975,14.86,594.33,0.01,1.39,107,False,none
2026-05-06 11:04:28.165975,14.39,593.88,0.02,1.19,105,False,none
2026-05-06 11:04:33.165975,15.14,593.49,0.03,1.74,104,False,none
2026-05-06 11:04:38.165975,22.16,562.14,0.3,3.0,103,True,none
2026-05-06 11:04:43.165975,30.16,532.04,0.5,4.5,112,True,none
2026-05-06 11:04:48.165975,38.17,501.94,0.7,6.0,102,True,none
2026-05-06 11:04:53.165975,46.17,471.84,0.9,7.5,105,True,none
2026-05-06 11:04:58.165975,54.17,441.74,1.1,9.0,102,True,jitter_storm
2026-05-06 11:05:03.165975,52.0,354.98,2.0,101.16,101,True,jitter_storm
2026-05-06 11:05:08.165975,52.0,354.92,2.0,167.24,107,True,jitter_storm
2026-05-06 11:05:13.165975,52.0,354.86,2.0,153.59,104,True,jitter_storm
2026-05-06 11:05:18.165975,52.0,354.8,2.0,46.8,110,True,jitter_storm
2026-05-06 11:05:23.165975,52.0,354.74,2.0,174.33,105,True,jitter_storm
2026-05-06 11:05:28.165975,52.0,354.68,2.0,204.36,103,True,jitter_storm
2026-05-06 11:05:33.165975,52.0,354.62,2.0,25.66,106,True,jitter_storm
2026-05-06 11:05:38.165975,52.0,354.56,2.0,226.65,103,True,jitter_storm
2026-05-06 11:05:43.165975,52.0,354.5,2.0,315.37,110,True,jitter_storm
2026-05-06 11:05:48.165975,52.0,354.44,2.0,147.35,106,True,none
2026-05-06 11:05:53.165975,13.69,596.67,0.02,1.47,105,False,none
2026-05-06 11:05:58.165975,13.64,619.7,0.03,1.46,104,False,none
2026-05-06 11:06:03.165975,14.97,573.88,0.03,1.95,105,False,none
2026-05-06 11:06:08.165975,14.54,587.38,0.02,1.57,101,False,none
2026-05-06 11:06:13.165975,12.57,599.24,0.02,1.72,105,False,none
2026-05-06 11:06:18.165975,12.92,579.19,0.02,1.5,110,False,none
2026-05-06 11:06:23.165975,14.23,604.17,0.02,1.34,108,False,none
2026-05-06 11:06:28.165975,14.63,600.69,0.02,1.34,101,False,none
2026-05-06 11:06:33.165975,13.56,585.28,0.01,1.73,106,False,none
2026-05-06 11:06:38.165975,14.17,573.43,0.01,1.75,105,False,none
2026-05-06 11:06:43.165975,22.17,559.64,0.3,3.0,100,True,none
2026-05-06 11:06:48.165975,30.17,529.54,0.5,4.5,101,True,none
2026-05-06 11:06:53.165975,38.17,499.44,0.7,6.0,101,True,none
2026-05-06 11:06:58.165975,46.17,469.34,0.9,7.5,104,True,none
2026-05-06 11:07:03.165975,54.17,439.24,1.1,9.0,112,True,link_degrade
2026-05-06 11:07:08.165975,112.0,117.83,34.44,2.01,102,True,link_degrade
2026-05-06 11:07:13.165975,112.0,117.81,29.69,1.71,106,True,link_degrade
2026-05-06 11:07:18.165975,112.0,117.79,29.45,1.4,103,True,link_degrade
2026-05-06 11:07:23.165975,112.0,117.77,36.14,1.57,106,True,link_degrade
2026-05-06 11:07:28.165975,112.0,117.75,35.63,1.51,106,True,link_degrade
2026-05-06 11:07:33.165975,112.0,117.73,39.38,1.0,107,True,link_degrade
2026-05-06 11:07:38.165975,112.0,117.71,35.53,1.26,106,True,link_degrade
2026-05-06 11:07:43.165975,112.0,117.69,39.72,1.81,100,True,link_degrade
2026-05-06 11:07:48.165975,112.0,117.67,38.23,1.74,107,True,link_degrade
2026-05-06 11:07:53.165975,112.0,117.65,40.65,2.08,106,True,link_degrade
2026-05-06 11:07:58.165975,112.0,117.63,35.18,2.08,107,True,none
2026-05-06 11:08:03.165975,13.44,584.22,0.02,1.76,105,False,none
2026-05-06 11:08:08.165975,14.27,587.73,0.02,1.23,107,False,none
2026-05-06 11:08:13.165975,14.47,605.32,0.02,2.04,107,False,none
2026-05-06 11:08:18.165975,14.95,588.3,0.02,1.68,111,False,none
2026-05-06 11:08:23.165975,14.9,624.72,0.02,1.7,103,False,none
2026-05-06 11:08:28.165975,15.47,568.98,0.03,1.44,106,False,none
2026-05-06 11:08:33.165975,14.95,601.07,0.02,1.14,101,False,none
2026-05-06 11:08:38.165975,13.11,585.2,0.01,1.12,105,False,none
2026-05-06 11:08:43.165975,13.46,593.26,0.03,1.71,107,False,none
2026-05-06 11:08:48.165975,14.27,593.31,0.02,1.14,106,False,none
2026-05-06 11:08:53.165975,14.27,581.95,0.03,1.98,98,False,none
2026-05-06 11:08:58.165975,14.4,596.51,0.01,1.7,101,False,none
2026-05-06 11:09:03.165975,14.45,595.92,0.02,1.55,106,False,none
2026-05-06 11:09:08.165975,14.28,604.82,0.02,1.54,106,False,none
2026-05-06 11:09:13.165975,14.64,583.96,0.03,1.37,106,False,none
2026-05-06 11:09:18.165975,15.0,614.55,0.02,1.45,108,False,none
2026-05-06 11:09:23.165975,14.87,558.22,0.02,1.46,107,False,none
2026-05-06 11:09:28.165975,14.13,572.36,0.02,1.7,108,False,none
2026-05-06 11:09:33.165975,13.73,611.26,0.02,1.92,101,False,none
2026-05-06 11:09:38.165975,15.03,601.2,0.02,1.61,106,False,none
2026-05-06 11:09:43.165975,14.19,588.2,0.03,1.45,103,False,none
2026-05-06 11:09:48.165975,13.88,562.02,0.02,1.24,102,False,none
2026-05-06 11:09:53.165975,13.85,605.62,0.03,2.01,98,False,none
2026-05-06 11:09:58.165975,12.76,571.98,0.01,1.4,104,False,none
2026-05-06 11:10:03.165975,15.3,573.36,0.02,1.01,104,False,none
2026-05-06 11:10:08.165975,15.57,572.07,0.02,1.43,106,False,none
2026-05-06 11:10:13.165975,14.3,573.71,0.03,1.35,104,False,none
2026-05-06 11:10:18.165975,12.32,598.65,0.02,1.21,105,False,none
2026-05-06 11:10:23.165975,13.78,595.83,0.03,1.32,100,False,none
2026-05-06 11:10:28.165975,15.6,597.41,0.03,1.35,107,False,none
2026-05-06 11:10:33.165975,22.18,555.05,0.3,3.0,107,True,none
2026-05-06 11:10:38.165975,30.18,524.95,0.5,4.5,102,True,none
2026-05-06 11:10:43.165975,38.18,494.85,0.7,6.0,100,True,none
2026-05-06 11:10:48.165975,46.18,464.75,0.9,7.5,100,True,none
2026-05-06 11:10:53.165975,54.18,434.65,1.1,9.0,105,True,buffer_overflow
2026-05-06 11:10:58.165975,338.77,233.82,6.68,7.51,102,True,buffer_overflow
2026-05-06 11:11:03.165975,363.08,233.78,6.38,21.6,100,True,buffer_overflow
2026-05-06 11:11:08.165975,404.68,233.74,10.28,17.52,113,True,buffer_overflow
2026-05-06 11:11:13.165975,323.98,233.7,1.83,17.4,106,True,buffer_overflow
2026-05-06 11:11:18.165975,350.08,233.66,6.93,12.63,106,True,buffer_overflow
2026-05-06 11:11:23.165975,376.25,233.62,9.16,20.07,102,True,buffer_overflow
2026-05-06 11:11:28.165975,354.29,233.58,6.63,9.2,103,True,buffer_overflow
2026-05-06 11:11:33.165975,362.4,233.54,10.78,21.12,102,True,buffer_overflow
2026-05-06 11:11:38.165975,369.73,233.5,9.35,16.72,106,True,buffer_overflow
2026-05-06 11:11:43.165975,406.27,233.46,11.32,14.56,101,True,buffer_overflow
2026-05-06 11:11:48.165975,357.28,233.42,7.67,16.12,103,True,buffer_overflow
2026-05-06 11:11:53.165975,318.66,233.38,12.01,15.74,103,True,none
2026-05-06 11:11:58.165975,13.56,587.31,0.01,1.36,101,False,none
2026-05-06 11:12:03.165975,13.49,602.09,0.02,1.7,106,False,none
2026-05-06 11:12:08.165975,13.48,582.88,0.03,1.36,105,False,none
2026-05-06 11:12:13.165975,14.06,570.25,0.03,0.85,106,False,none
2026-05-06 11:12:18.165975,14.14,589.89,0.02,1.4,103,False,none
2026-05-06 11:12:23.165975,15.15,592.69,0.02,1.36,101,False,none
2026-05-06 11:12:28.165975,13.63,586.51,0.02,1.51,107,False,none
2026-05-06 11:12:33.165975,13.15,582.1,0.03,1.47,104,False,none
2026-05-06 11:12:38.165975,12.99,584.55,0.02,1.18,106,False,none
2026-05-06 11:12:43.165975,13.73,553.2,0.02,1.17,104,False,none
2026-05-06 11:12:48.165975,13.62,576.2,0.02,1.83,105,False,none
2026-05-06 11:12:53.165975,14.24,572.82,0.02,1.04,103,False,none
2026-05-06 11:12:58.165975,14.32,584.54,0.03,2.22,105,False,none
2026-05-06 11:13:03.165975,13.81,619.62,0.03,1.81,100,False,none
2026-05-06 11:13:08.165975,14.59,585.8,0.02,1.57,112,False,none
2026-05-06 11:13:13.165975,13.1,583.75,0.02,0.86,102,False,none
2026-05-06 11:13:18.165975,15.17,561.89,0.03,1.39,100,False,none
2026-05-06 11:13:23.165975,14.06,597.76,0.02,1.67,107,False,none
2026-05-06 11:13:28.165975,13.44,602.21,0.02,1.13,107,False,none
2026-05-06 11:13:33.165975,12.72,576.45,0.02,1.21,108,False,none
2026-05-06 11:13:38.165975,15.65,596.62,0.02,1.17,100,False,none
2026-05-06 11:13:43.165975,13.55,566.4,0.02,1.31,100,False,none
2026-05-06 11:13:48.165975,14.4,586.54,0.02,1.66,105,False,none
2026-05-06 11:13:53.165975,14.63,597.59,0.01,1.36,107,False,none
2026-05-06 11:13:58.165975,14.45,590.4,0.02,1.16,99,False,none
2026-05-06 11:14:03.165975,13.41,559.35,0.02,1.4,105,False,none
2026-05-06 11:14:08.165975,14.85,588.29,0.02,1.52,100,False,none
2026-05-06 11:14:13.165975,16.04,566.99,0.02,1.4,100,False,none
2026-05-06 11:14:18.165975,12.26,576.38,0.02,2.27,102,False,none
2026-05-06 11:14:23.165975,15.95,579.42,0.02,1.66,106,False,none
2026-05-06 11:14:28.165975,13.18,595.58,0.02,1.4,102,False,none
2026-05-06 11:14:33.165975,14.11,588.62,0.02,1.25,103,False,none
2026-05-06 11:14:38.165975,14.4,585.91,0.01,1.41,107,False,none
2026-05-06 11:14:43.165975,14.58,574.5,0.01,0.96,102,False,none
2026-05-06 11:14:48.165975,14.18,560.04,0.03,1.27,105,False,none
2026-05-06 11:14:53.165975,14.14,558.16,0.01,1.53,102,False,none
2026-05-06 11:14:58.165975,14.19,582.33,0.02,1.06,105,False,none
2026-05-06 11:15:03.165975,15.14,605.61,0.03,1.18,104,False,none
2026-05-06 11:15:08.165975,14.88,559.32,0.02,1.53,100,False,none
2026-05-06 11:15:13.165975,14.17,567.96,0.02,1.81,104,False,none
2026-05-06 11:15:18.165975,15.06,578.58,0.02,1.69,99,False,none
2026-05-06 11:15:23.165975,22.19,549.3,0.3,3.0,103,True,none
2026-05-06 11:15:28.165975,30.19,519.2,0.5,4.5,99,True,none
2026-05-06 11:15:33.165975,38.19,489.1,0.7,6.0,101,True,none
2026-05-06 11:15:38.165975,46.2,459.0,0.9,7.5,101,True,none
2026-05-06 11:15:43.165975,54.2,428.9,1.1,9.0,102,True,buffer_overflow
2026-05-06 11:15:48.165975,323.05,231.52,6.41,7.98,99,True,buffer_overflow
2026-05-06 11:15:53.165975,386.13,231.48,7.26,29.45,99,True,buffer_overflow
2026-05-06 11:15:58.165975,317.38,231.44,9.43,13.87,101,True,buffer_overflow
2026-05-06 11:16:03.165975,339.53,231.4,12.14,11.6,103,True,buffer_overflow
2026-05-06 11:16:08.165975,355.48,231.36,8.53,9.44,97,True,buffer_overflow
2026-05-06 11:16:13.165975,308.57,231.32,6.86,15.54,102,True,buffer_overflow
2026-05-06 11:16:18.165975,335.01,231.28,12.01,13.85,101,True,buffer_overflow
2026-05-06 11:16:23.165975,355.29,231.25,4.16,9.08,108,True,buffer_overflow
2026-05-06 11:16:28.165975,386.0,231.21,8.28,15.45,104,True,buffer_overflow
2026-05-06 11:16:33.165975,361.34,231.17,6.9,7.6,103,True,buffer_overflow
2026-05-06 11:16:38.165975,355.96,231.13,5.95,6.64,106,True,buffer_overflow
2026-05-06 11:16:43.165975,301.52,231.09,11.21,14.48,102,True,buffer_overflow
2026-05-06 11:16:48.165975,387.66,231.05,10.22,11.75,101,True,none
2026-05-06 11:16:53.165975,14.26,595.52,0.02,1.94,102,False,none
2026-05-06 11:16:58.165975,14.77,588.06,0.02,1.62,103,False,none
2026-05-06 11:17:03.165975,13.35,572.76,0.02,1.58,101,False,none
2026-05-06 11:17:08.165975,14.98,557.77,0.02,1.9,103,False,none
2026-05-06 11:17:13.165975,13.66,563.83,0.03,1.47,105,False,none
